Name,SIC,BVD,Industry
TIRUBALA INTERNATIONAL PRIVATE LIMITED,3111.0,IN0013284765,Manufacturing
TITAN BIOTECH LIMITED,2899.0,IN34743FI,Manufacturing
TITAN ENGINEERING & AUTOMATION LIMITED,3546.0,IN0014332713,Manufacturing
TITANIUM VITRIFIED PRIVATE LIMITED,3694.0,IN0016189064,Manufacturing
TIWANA NUTRITION GLOBAL PRIVATE LIMITED,2021.0,IN0010958186,Manufacturing
TJN CONSTRUCTION PRIVATE LIMITED,1629.0,IN0005667613,Construction
TLG INDIA PRIVATE LIMITED,8111.0,IN0005668748,Services
TM MOTORS PRIVATE LIMITED,5013.0,IN0005669302,Wholesale Trade
TOLL (INDIA) LOGISTICS PRIVATE LIMITED,7299.0,IN0011036011,Services
TOSOH INDIA PRIVATE LIMITED,2834.0,IN0008009772,Manufacturing
TOUCHSTONE TELESERVICES PRIVATE LIMITED,5084.0,IN0011003784,Wholesale Trade
TOWER RESEARCH CAPITAL INDIA PRIVATE LIMITED,7374.0,IN0010991306,Services
TOWER RESEARCH CAPITAL MARKETS INDIA PRIVATE LIMITED,6019.0,IN0008908404,"Finance, Insurance, and Real Estate"
TPG CAPITAL INDIA PRIVATE LIMITED,6019.0,IN0005689808,"Finance, Insurance, and Real Estate"
TPS INFRASTRUCTURE LIMITED,7389.0,IN0005671936,Services
TRANSMISSION CORPORATION OF ANDHRA PRADESH LIMITED,3694.0,IN0000222252,Manufacturing
TRANSMISSION CORPORATION OF TELANGANA LIMITED,4911.0,IN0012148195,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TRANSTEK COAL & MINERALS PRIVATE LIMITED,3312.0,IN0011194692,Manufacturing
TRANSUNION GLOBAL CAPABILITY CENTER PRIVATE LIMITED,7371.0,IN0004166094,Services
TRBEX IMPEX PRIVATE LIMITED,5085.0,IN0005709626,Wholesale Trade
TRIDENT AUTO COMPONENTS PRIVATE LIMITED,3542.0,IN0005721484,Manufacturing
TRIMBLE INFORMATION TECHNOLOGIES INDIA PRIVATE LIMITED,7374.0,IN0005841001,Services
TRINITY CYCLES INDIA PRIVATE LIMITED,7389.0,IN0015523066,Services
TRISHUL BUILDTECH & INFRASTRUCTURES PRIVATE LIMITED,6531.0,IN0005755556,"Finance, Insurance, and Real Estate"
TRITAN WORKS PRIVATE LIMITED,3161.0,IN0005760262,Manufacturing
TRITON INTERNATIONAL PRIVATE LIMITED,5085.0,IN0005778602,Wholesale Trade
TROPICAL AGRO SYSTEM (INDIA) PRIVATE LIMITED,8111.0,IN0000245219,Services
TROY CHEMICAL (INDIA) PRIVATE LIMITED,2834.0,IN0011684381,Manufacturing
TTP TECHNOLOGIES PRIVATE LIMITED,3694.0,IN0000024348,Manufacturing
TUAREG MARKETING PRIVATE LIMITED,5085.0,IN0005786481,Wholesale Trade
TUTEX TRADE & INVESTMENTS LIMITED,5651.0,IN0005813978,Retail Trade
TUV INDIA P LTD,8742.0,IN0005814931,Services
TVM SIGNALLING AND TRANSPORTATION SYSTEMS PRIVATE LIMITED,7371.0,IN0005816477,Services
TYROLIT INDIA SUPERABRASIVE TOOLS PRIVATE LIMITED,3559.0,IN0005827729,Manufacturing
UBISOFT ENTERTAINMENT INDIA PRIVATE LIMITED,7371.0,IN0005473588,Services
UBS BUSINESS SOLUTIONS (INDIA) PRIVATE LIMITED,7389.0,IN0015276916,Services
UCN CONSTRUCTION COMPANY PRIVATE LIMITED,5085.0,IN0005455393,Wholesale Trade
UIB INSURANCE BROKERS (INDIA) PRIVATE LIMITED,6324.0,IN0005487641,"Finance, Insurance, and Real Estate"
UIPATH ROBOTIC PROCESS AUTOMATION INDIA PRIVATE LIMITED,7371.0,IN0016222792,Services
UMESH PENCILS PROCESSORS PRIVATE LIMITED,3999.0,IN0009557822,Manufacturing
UNI ABEX ALLOY PRODUCTS LIMITED,3462.0,IN32330FI,Manufacturing
UNICURE REMEDIES PRIVATE LIMITED,2834.0,IN0009575331,Manufacturing
UNIFIED DATA- TECH SOLUTIONS PRIVATE LIMITED,5085.0,IN0009640468,Wholesale Trade
UNIGLOBAL PAPERS PRIVATE LIMITED,3312.0,IN0009600712,Manufacturing
UNIQUE FARMESTATE PRIVATE LIMITED,1629.0,IN0009617719,Construction
UNISON PHARMACEUTICALS PRIVATE LIMITED,2834.0,IN0009572656,Manufacturing
UNISOURCE PAPERS PRIVATE LIMITED,5085.0,IN0009601258,Wholesale Trade
UNISTAR METALS PRIVATE LIMITED,1099.0,IN0009612655,Mining
UNITECH PLASTO COMPONENTS PRIVATE LIMITED,3089.0,IN0009597393,Manufacturing
UNITED CRANE COMPONENTS PRIVATE LIMITED,3534.0,IN0009597317,Manufacturing
UNITED FASHION APPARELS PRIVATE LIMITED,2326.0,IN0009611256,Manufacturing
UNITEDLEX INDIA PRIVATE LIMITED,8742.0,IN0003914578,Services
UNITY JEWEL ARCADE PRIVATE LIMITED,5021.0,IN0009641283,Wholesale Trade
UNIVERSAL CABLES LIMITED,3699.0,IN31558FI,Manufacturing
UNIVIEW TECHNOLOGY INDIA PRIVATE LIMITED,5085.0,IN0016083847,Wholesale Trade
UP MONEY LIMITED,6141.0,IN0006471715,"Finance, Insurance, and Real Estate"
UPL LIMITED,2879.0,IN30416FI,Manufacturing
URANIUM CORPORATION OF INDIA LIMITED,1094.0,IN0000227095,Mining
URB ENGINEERING PRIVATE LIMITED,3534.0,IN0012608674,Manufacturing
URBANAC PROJECTS PRIVATE LIMITED,8742.0,IN0001654816,Services
URMILA INTERNATIONAL SERVICES PRIVATE LIMITED,7299.0,IN0015081167,Services
USHA YARNS LIMITED,2211.0,IN0000282555,Manufacturing
UTTAM CYLINDERS PRIVATE LIMITED,3441.0,IN0007545711,Manufacturing
V S M EXPO PRIVATE LIMITED,5085.0,IN0009240777,Wholesale Trade
V-BAZAAR RETAIL PRIVATE LIMITED,5999.0,IN0015427353,Retail Trade
VAAAN INFRA PRIVATE LIMITED,1629.0,IN0005078807,Construction
VAAMAN ENGINEERS (INDIA) LIMITED,8111.0,IN0005079204,Services
VALTECH INDIA SYSTEMS PRIVATE LIMITED,7371.0,IN0005112293,Services
VANDERLANDE INDUSTRIES PRIVATE LIMITED,7371.0,IN0005126234,Services
VANESA CARE PRIVATE LIMITED,2299.0,IN0005130158,Manufacturing
VANTAGE INTEGRATED SECURITY SOLUTIONS PRIVATE LIMITED,7389.0,IN0005135683,Services
VASANT CHEMICALS PRIVATE LTD,2819.0,IN0005151864,Manufacturing
VASISHTA CONSTRUCTIONS PRIVATE LIMITED,1611.0,IN0005167496,Construction
VASUDHA PHARMA CHEM LIMITED,2834.0,IN0000232955,Manufacturing
VCONSTRUCT PRIVATE LIMITED,7389.0,IN0014717261,Services
VCS ENTERPRISES PRIVATE LIMITED,5085.0,IN0005184903,Wholesale Trade
VDB PROJECTS PRIVATE LIMITED,6512.0,IN0005204495,"Finance, Insurance, and Real Estate"
VDH CHEM TECH PRIVATE LIMITED,2819.0,IN0005185556,Manufacturing
VED SASSOMECCANICA (INDIA) PRIVATE LIMITED,3559.0,IN0005207939,Manufacturing
VEDIC AND FUTURISTIC EDUTECH,8011.0,IN0005194934,Services
VEELINE INDUSTRIES LIMITED,3652.0,IN0005203146,Manufacturing
VEERABHADRESHWARA INDUSTRIES PRIVATE LIMITED,5085.0,IN0017529842,Wholesale Trade
VEGA AUTO ACCESSORIES PRIVATE LIMITED,3799.0,IN0005211519,Manufacturing
VEGA CHEMICALS PRIVATE LIMITED,2834.0,IN0005211576,Manufacturing
VEHERE INTERACTIVE PVT LTD,7375.0,IN0005213557,Services
VELAN VALVES INDIA PRIVATE LIMITED,3542.0,IN0005234325,Manufacturing
VENKATA NARAYANA ACTIVE INGREDIENTS PRIVATE LIMITED,2834.0,IN0007469763,Manufacturing
VERDANT LIFE SCIENCES PRIVATE LIMITED,2834.0,IN0005268195,Manufacturing
VERIFONE INDIA TECHNOLOGY PRIVATE LIMITED,7371.0,IN0005246007,Services
VERITAS (INDIA) LIMITED,5199.0,IN33284FI,Wholesale Trade
VERTAFORE INDIA PRIVATE LIMITED,7371.0,IN0011482857,Services
VESTIGE MARKETING PRIVATE LIMITED,5085.0,IN0005279238,Wholesale Trade
VGN PROJECTS ESTATES PRIVATE LIMITED,6531.0,IN0005282951,"Finance, Insurance, and Real Estate"
VIBRANT COTFAB PRIVATE LIMITED,2399.0,IN0013191368,Manufacturing
VICTORIAS SECRET INDIA PRIVATE LIMITED,7371.0,IN0011867284,Services
VICTORY CERATECH PRIVATE LIMITED,3251.0,IN0005281621,Manufacturing
VIDRES INDIA CERAMICS PRIVATE LIMITED,2819.0,IN0005297286,Manufacturing
VIHITA CHEM PVT LTD,2819.0,IN0005314149,Manufacturing
VIJAYA DIAGNOSTIC CENTRE LIMITED,8062.0,IN180900FI,Services
VIJAYWARGI INFRA ENGINEERS PRIVATE LIMITED,1799.0,IN0005329579,Construction
VIJETHA SUPERMARKETS PRIVATE LIMITED(PART IX),5141.0,IN0005330836,Wholesale Trade
VIKAS TELECOM PRIVATE LIMITED,4899.0,IN0005336888,"Transportation, Communications, Electric, Gas, and Sanitary Services"
VIMAL COAL PRIVATE LIMITED,2999.0,IN0005359623,Manufacturing
VINAYAKA MICRONS (INDIA) PRIVATE LIMITED,3269.0,IN0005393536,Manufacturing
VINDHYA ORGANICS PRIVATE LIMITED,2819.0,IN0012661699,Manufacturing
VINOD COTFAB PRIVATE LIMITED,2269.0,IN0010502546,Manufacturing
VINOD SPINNERS PRIVATE LIMITED,2281.0,IN0012462112,Manufacturing
VINOD TEXWORLD PRIVATE LIMITED,2399.0,IN0012787147,Manufacturing
VIOLIN TECHNOLOGIES PRIVATE LIMITED,3569.0,IN0015517638,Manufacturing
VIRAT WEAVING PRIVATE LIMITED,2326.0,IN0005213417,Manufacturing
VIRCHOW BIOTECH PRIVATE LIMITED,2879.0,IN0013076196,Manufacturing
VIRCHOW DRUGS LIMITED,2834.0,IN0000022004,Manufacturing
VIRGO LAMINATES LIMITED,2435.0,IN0005411442,Manufacturing
VIRTUOSO NETSOFT PRIVATE LIMITED,7375.0,IN0005397764,Services
VISAKHA CONTAINER TERMINAL PRIVATE LIMITED,7389.0,IN0005400926,Services
VISHAL FABRICS LIMITED,2399.0,IN110166FI,Manufacturing
VISIBLE ALPHA SOLUTIONS INDIA PRIVATE LIMITED,7374.0,IN0014809513,Services
VISNUKUMAR TRADERS PRIVATE LIMITED,5141.0,IN0010565892,Wholesale Trade
VISTEON TECHNICAL AND SERVICES CENTRE PRIVATE LIMITED,3799.0,IN0010515627,Manufacturing
VISTEX ASIA-PACIFIC PRIVATE LIMITED,7375.0,IN0010538934,Services
VITECH SYSTEMS ASIA PRIVATE LIMITED,7371.0,IN0010300374,Services
VIVA PACK PRIVATE LIMITED,3089.0,IN0006110087,Manufacturing
VIZAG GENERAL CARGO BERTH PRIVATE LIMITED,3731.0,IN0010496156,Manufacturing
VIZAG HOSPITAL AND CANCER RESEARCH CENTRE PVT LTD,8062.0,IN0011615956,Services
VOESTALPINE VAE VKN INDIA PRIVATE LIMITED,3462.0,IN0005426955,Manufacturing
VOLANSYS TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0005429663,Services
VP SUGARS LIMITED,2061.0,IN0015006132,Manufacturing
VPR MINING INFRASTRUCTURE PRIVATE LIMITED,1499.0,IN0005444065,Mining
VR DAKSHIN PRIVATE LIMITED,7389.0,IN0013216084,Services
VR MARITIME SERVICES PRIVATE LIMITED,7389.0,IN0005426886,Services
VSM WEAVESS INDIA PRIVATE LIMITED,2281.0,IN0009240796,Manufacturing
VST INDUSTRIES LIMITED,132.0,IN30750FI,Mining
VULKAN TECHNOLOGIES PRIVATE LIMITED,3559.0,IN0005464348,Manufacturing
WAANEEP SOLAR PRIVATE LIMITED,4939.0,IN0020487057,"Transportation, Communications, Electric, Gas, and Sanitary Services"
WAISL LIMITED,7371.0,IN0005040336,Services
WAKEFIT INNOVATIONS PRIVATE LIMITED,5962.0,IN0016083332,Retail Trade
WATSUN INFRABUILD PRIVATE LIMITED,1799.0,IN0004966115,Construction
WEST BENGAL LOTTERY STOCKISTS SYNDICATE PRIVATE LIMITED,5085.0,IN0004996778,Wholesale Trade
WEST PHARMACEUTICAL PACKAGING INDIA PRIVATE LIMITED,7389.0,IN0004999764,Services
WESTERN PRECICAST P LTD,3312.0,IN0005010055,Manufacturing
WHIRLPOOL OF INDIA LIMITED,3639.0,IN30754FI,Manufacturing
WILLIS TOWERS WATSON INDIA PRIVATE LIMITED,6019.0,IN0012572065,"Finance, Insurance, and Real Estate"
WIN-MEDICARE PRIVATE LIMITED,5021.0,IN0000230872,Wholesale Trade
WIN-TEL CERAMICS PRIVATE LIMITED,3251.0,IN0005031478,Manufacturing
WINDSOR REALTY PRIVATE LIMITED,6111.0,IN0005035858,"Finance, Insurance, and Real Estate"
WINGIFY SOFTWARE PRIVATE LIMITED,7371.0,IN0005040253,Services
WINGS PHARMACEUTICALS PVT LTD,7389.0,IN0005043229,Services
WIPRO TECHNOLOGY PRODUCT SERVICES PRIVATE LIMITED,7371.0,IN0002577819,Services
WM UNIVERSAL SOLUTIONS PRIVATE LIMITED,7389.0,IN0005057111,Services
WORLD COURIER (INDIA) PRIVATE LIMITED,4311.0,IN0005068676,"Transportation, Communications, Electric, Gas, and Sanitary Services"
WORLDPAY INDIA PRIVATE LIMITED,7375.0,IN0004903522,Services
XEBIA IT ARCHITECTS INDIA PRIVATE LIMITED,7371.0,IN0009025728,Services
XILINX INDIA TECHNOLOGY SERVICES PRIVATE LIMITED,7371.0,IN0004933266,Services
XL INDIA BUSINESS SERVICES PRIVATE LIMITED,8742.0,IN0000021799,Services
XLHEALTH CORPORATION INDIA PRIVATE LIMITED,7371.0,IN0004935874,Services
XTGLOBAL INFOTECH LTD,5045.0,IN31780FI,Wholesale Trade
YAHOO SOFTWARE DEVELOPMENT INDIA PRIVATE LIMITED,7371.0,IN0000211337,Services
YASHODA HEALTHCARE SERVICES PRIVATE LIMITED,1629.0,IN0004851748,Construction
YCH LOGISTICS (INDIA) PRIVATE LIMITED,4225.0,IN0004868727,"Transportation, Communications, Electric, Gas, and Sanitary Services"
YCH TRADE SOLUTIONS PRIVATE LIMITED,5199.0,IN0012002526,Wholesale Trade
YEDESHI AURANGABAD TOLLWAY LIMITED,1796.0,IN0012145309,Construction
YOGAKSHEMAM LOANS LIMITED,6159.0,IN0004907797,"Finance, Insurance, and Real Estate"
YOGESH DYESTUFF PRODUCTS PRIVATE LIMITED,2819.0,IN0004909035,Manufacturing
YOGIJI DIGI PRIVATE LIMITED,7389.0,IN0002421399,Services
YOKOHAMA INDIA PRIVATE LIMITED,3069.0,IN0004915121,Manufacturing
YOUNG BRAND APPAREL PRIVATE LIMITED,2326.0,IN0001400664,Manufacturing
YOUNGMAN WOOLLEN MILLS PRIVATE LIMITED,2211.0,IN0004919168,Manufacturing
YUANTAI INTERNATIONAL SUPPLY CHAIN MANAGEMENT PRIVATE LIMITED,4789.0,IN0016418446,"Transportation, Communications, Electric, Gas, and Sanitary Services"
ZEN TECHNOLOGIES LTD,3711.0,IN31785FI,Manufacturing
ZERO MASS PRIVATE LIMITED,7389.0,IN0006863479,Services
ZIEHL-ABEGG INDIA PRIVATE LIMITED,3694.0,IN0004897804,Manufacturing
ZIQITZA HEALTH CARE LIMITED,8062.0,IN0004790898,Services
ZOHO CORPORATION PRIVATE LIMITED,7371.0,IN0004795516,Services
ZYDUS WELLNESS LTD,2099.0,IN33167FI,Manufacturing
ZYNGA GAME NETWORK INDIA PRIVATE LIMITED,7371.0,IN0004781801,Services
