Name,SIC,BVD,Industry
TORRENT POWER LIMITED,4931.0,IN31492FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TOYODA GOSEI SOUTH INDIA PRIVATE LIMITED,3011.0,IN0005642446,Manufacturing
TOYOTA BOSHOKU AUTOMOTIVE INDIA PRIVATE LIMITED,2823.0,IN0010482771,Manufacturing
TOYOTA BOSHOKU DEVICE INDIA PRIVATE LIMITED,7699.0,IN0012146226,Services
TOYOTA KIRLOSKAR AUTO PARTS PRIVATE LIMITED,3799.0,IN0000222558,Manufacturing
TOYOTA LOGISTICS KISHOR INDIA PRIVATE LIMITED,4212.0,IN0011025376,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TOYOTA MATERIAL HANDLING INDIA PRIVATE LIMITED,3559.0,IN0013004154,Manufacturing
TOYOTSU RARE EARTHS INDIA PRIVATE LIMITED,5051.0,IN0011036837,Wholesale Trade
TPR AUTOPARTS MFG. INDIA PRIVATE LIMITED,3694.0,IN0005690343,Manufacturing
TRACK COMPONENTS LIMITED,3694.0,IN0006740951,Manufacturing
TRANSPEK INDUSTRY LIMITED,2899.0,IN32233FI,Manufacturing
TRANSYSTEM LOGISTICS INTERNATIONAL PRIVATE LIMITED,4225.0,IN0005696483,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TRAVEL DESIGNER INDIA PRIVATE LIMITED,4724.0,IN0005705961,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TRAVEL FOOD SERVICES CHENNAI PRIVATE LIMITED,7021.0,IN0012051145,Services
TRAVEL FOOD SERVICES KOLKATA PRIVATE LIMITED,7021.0,IN0012047304,Services
TRF LIMITED,3599.0,IN30270FI,Manufacturing
TRIBHOVANDAS BHIMJI ZAVERI LTD,5944.0,IN34582FI,Retail Trade
TRIDENT AUTO PRIVATE LIMITED,5571.0,IN0014414041,Retail Trade
TRIFECTA PROJECTS PRIVATE LIMITED,1629.0,IN0007769031,Construction
TRINITY ENGINEERS PRIVATE LIMITED,3462.0,IN0005741095,Manufacturing
TRINITY TOUCH PRIVATE LIMITED,7389.0,IN0005743684,Services
TRION PROPERTIES PRIVATE LIMITED,1629.0,IN0005745767,Construction
TRITON HOTELS AND RESORTS PRIVATE LIMITED,7021.0,IN0005778585,Services
TRIVENI ALMIRAH PRIVATE LIMITED,3911.0,IN0005765174,Manufacturing
TRIWAY CONTAINER FREIGHT STATION PRIVATE LIMITED,4789.0,IN0005769428,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TRUVOLT ENGINEERING CO PVT LTD,3441.0,IN0005785286,Manufacturing
TULA ENGINEERING PRIVATE LIMITED,6159.0,IN0005789234,"Finance, Insurance, and Real Estate"
TURBO ENERGY PRIVATE LIMITED,3694.0,IN0000222418,Manufacturing
TURTLE LIMITED,2399.0,IN0005811064,Manufacturing
TVS SENSING SOLUTIONS PRIVATE LIMITED,3571.0,IN0004895666,Manufacturing
TWENTY FIRST CENTURY MEDIA PRIVATE LIMITED,7812.0,IN0005818532,Services
TWENTYONE SUGARS LIMITED,2091.0,IN0005820302,Manufacturing
U P HOTELS LTD,7011.0,IN30259FI,Services
U.P. CERAMICS & POTTERIES PRIVATE LIMITED,3011.0,IN0009545672,Manufacturing
U.P. TWIGA FIBERGLASS LIMITED,3211.0,IN0000243725,Manufacturing
UDAY JEWELLERY INDUSTRIES LIMITED,3911.0,IN117200FI,Manufacturing
UDAYACHAL VINIYOG PVT LTD,6159.0,IN0005459773,"Finance, Insurance, and Real Estate"
ULTIMA SWITCHGEARS LIMITED,3672.0,IN0005474308,Manufacturing
ULTRA MEDIA & ENTERTAINMENT PRIVATE LIMITED,5085.0,IN0005496508,Wholesale Trade
UMANG BOARDS LIMITED,2431.0,IN0009073041,Manufacturing
UMBERTO CERAMICS INTERNATIONAL PRIVATE LIMITED,3269.0,IN0009644143,Manufacturing
UNEECOPS TECHNOLOGIES LIMITED,7389.0,IN0009587445,Services
UNINAV DEVELOPERS PRIVATE LIMITED,6531.0,IN0009646297,"Finance, Insurance, and Real Estate"
UNIPRES INDIA PRIVATE LIMITED,3694.0,IN0009615479,Manufacturing
UNIQUE BIOTECH LIMITED,2834.0,IN0009579827,Manufacturing
UNIQUE ESTATES DEVELOPMENT COMPANY LIMITED,1629.0,IN0000258269,Construction
UNITED BREWERIES LIMITED,2082.0,IN30240FI,Manufacturing
UNITED EDUPLUS PRIVATE LIMITED,8299.0,IN0009669129,Services
UNITED OFFICE SYSTEMS PRIVATE LIMITED,3531.0,IN0009631233,Manufacturing
UNITED RUBBER INDUSTRIES (INDIA) PRIVATE LIMITED,3011.0,IN0009553995,Manufacturing
UNIVERSAL CORPORATION LIMITED,7389.0,IN0009590127,Services
UNIVERSAL MUSIC INDIA PRIVATE LIMITED,3669.0,IN0009565504,Manufacturing
UNO MINDA LIMITED,3714.0,IN31496FI,Manufacturing
UNO MINDARIKA PRIVATE LIMITED,7389.0,IN0010823719,Services
UPPAL-CHADHA HI-TECH DEVELOPERS PRIVATE LIMITED,1629.0,IN0005488636,Construction
URJITA ELECTRONICS PRIVATE LIMITED,5085.0,IN0005497672,Wholesale Trade
USK EXPORTS PRIVATE LIMITED,7389.0,IN0009590716,Services
UTKAL ALUMINA INTERNATIONAL LIMITED,1099.0,IN0000279493,Mining
UTKAL ENERGY RESOURCES LIMITED,4911.0,IN0005505708,"Transportation, Communications, Electric, Gas, and Sanitary Services"
UTSAH ENGINEERING PRIVATE LIMITED,3312.0,IN0005511452,Manufacturing
V - RETAIL LIMITED,5999.0,IN0013647391,Retail Trade
V 2 TECH VENTURES PRIVATE LIMITED,7389.0,IN0009230891,Services
V.GURUSWAMY NAIDU & CO PRIVATE LIMITED,6531.0,IN0010498118,"Finance, Insurance, and Real Estate"
V.K.A. POLYMERS PRIVATE LIMITED,3089.0,IN0011567152,Manufacturing
V.N.DYERS AND PROCESSORS PRIVATE LIMITED,2326.0,IN0010568298,Manufacturing
VADILAL INDUSTRIES LIMITED,2024.0,IN31851FI,Manufacturing
VAIBHAV STOCK & DERIVATIVES BROKING PRIVATE LIMITED,6111.0,IN0005090684,"Finance, Insurance, and Real Estate"
VAL ORGANICS PRIVATE LIMITED,2879.0,IN0005111098,Manufacturing
VALCOM IT SERVICES PRIVATE LIMITED,7375.0,IN0005099266,Services
VALUE PLUS RETAIL PRIVATE LIMITED,5199.0,IN0005120011,Wholesale Trade
VALUETREE INGREDIENTS PRIVATE LIMITED,5021.0,IN0007260325,Wholesale Trade
VAMONA DEVELOPERS PRIVATE LIMITED,1629.0,IN0000367351,Construction
VANAZ ENGINEERS LIMITED,3559.0,IN0000240623,Manufacturing
VARANASI AURANGABAD NH-2 TOLLWAY PRIVATE LIMITED,1799.0,IN0006195581,Construction
VARDHAMAN STAMPINGS PRIVATE LIMITED,5085.0,IN0005148379,Wholesale Trade
VARDHMAN SPECIAL STEELS LIMITED,3325.0,IN34606FI,Manufacturing
VARELI TECNAC PRIVATE LIMITED,5085.0,IN0005149258,Wholesale Trade
VARNA COATS PRIVATE LIMITED,2819.0,IN0005175057,Manufacturing
VARUN MOTORS PRIVATE LIMITED,5012.0,IN0005165389,Wholesale Trade
VEEDA CLINICAL RESEARCH LIMITED,8731.0,IN0005201113,Services
VENUS INFRASTRUCTURE AND DEVELOPERS PRIVATE LIMITED,1629.0,IN0005262988,Construction
VENUS WIRE INDUSTRIES PRIVATE LIMITED,3679.0,IN0005265941,Manufacturing
VERSATILE CARD TECHNOLOGY PRIVATE LIMITED,3571.0,IN0005270262,Manufacturing
VIDUSHI WIRES PRIVATE LIMITED,3499.0,IN0005298754,Manufacturing
VIJAYA PRODUCTIONS PRIVATE LIMITED,7999.0,IN0005324691,Services
VIJAYANAGAR SUGAR PRIVATE LIMITED,2061.0,IN0005325147,Manufacturing
VIJAYNEHA POLYMERS PRIVATE LIMITED,3089.0,IN0013078519,Manufacturing
VIKAS ECOTECH LIMITED,2899.0,IN34676FI,Manufacturing
VILAS JAVDEKAR ECO SHELTERS PRIVATE LIMITED,1629.0,IN0014668402,Construction
VIMLA INFRASTRUCTURE (INDIA) PRIVATE LIMITED,3711.0,IN0005365008,Manufacturing
VINATI ORGANICS LTD.,2899.0,IN32319FI,Manufacturing
VINAYAK SUPPORT SERVICES PRIVATE LIMITED,5199.0,IN0002403722,Wholesale Trade
VINIR ENGINEERING PRIVATE LIMITED,8711.0,IN0005367167,Services
VIP INDUSTRIES LIMITED,3161.0,IN31399FI,Manufacturing
VIRTUSA SYSTEMS (INDIA) PRIVATE LIMITED,7375.0,IN0002604478,Services
VISA MINMETAL LIMITED,5199.0,IN0005399726,Wholesale Trade
VISHNU CHEMICALS LTD,2899.0,IN31501FI,Manufacturing
VISHNU IRON & STEEL PRIVATE LIMITED,5199.0,IN0004664206,Wholesale Trade
VISHNU PRAKASH R PUNGLIA LIMITED,1622.0,IN001576573IND,Construction
VIVA BOOKS PRIVATE LIMITED,5942.0,IN0010526449,Retail Trade
VIVRE PANELS PRIVATE LIMITED,5085.0,IN0008194879,Wholesale Trade
VOLVO AUTO INDIA PRIVATE LIMITED,8742.0,IN0005420504,Services
VOORA PROPERTY DEVELOPERS PRIVATE LIMITED,6531.0,IN0005433359,"Finance, Insurance, and Real Estate"
VOSS EXOTECH AUTOMOTIVE PRIVATE LIMITED,3694.0,IN0005437758,Manufacturing
VPS SILK FABRICS PRIVATE LIMITED,2211.0,IN0005444509,Manufacturing
VPTI SOLUTIONS PRIVATE LIMITED,4724.0,IN0013451312,"Transportation, Communications, Electric, Gas, and Sanitary Services"
VRC CONSTRUCTIONS (INDIA) PRIVATE LIMITED,1629.0,IN0005428853,Construction
VSL INDIA PRIVATE LIMITED,3398.0,IN0000022557,Manufacturing
VSN COMMERCIALS PRIVATE LIMITED,5084.0,IN0005459388,Wholesale Trade
VVA HOTELS PRIVATE LIMITED,7021.0,IN0005445844,Services
VVDN TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0005446148,Services
VYARA TILES PRIVATE LIMITED,3251.0,IN0005448552,Manufacturing
W.S. INDUSTRIES (INDIA) LIMITED,3699.0,IN31579FI,Manufacturing
WAAREE RENEWABLE TECHNOLOGIES LIMITED,3612.0,IN113319FI,Manufacturing
WABCO INDIA LIMITED,7539.0,IN33416FI,Services
WALKING TREE (INDIA) PRIVATE LIMITED,3911.0,IN0002729971,Manufacturing
WALZEN STRIPS PRIVATE LIMITED,1041.0,IN0004955086,Mining
WARNER ELECTRONICS INDIA PRIVATE LIMITED,7389.0,IN0011390586,Services
WARORA-CHANDRAPUR-BALLARPUR TOLLROAD LIMITED,1611.0,IN0004959502,Construction
WASAN BROTHERS PRIVATE LIMITED,5012.0,IN0004960668,Wholesale Trade
WATERFRONT CONSTRUCTIONS PRIVATE LIMITED,1629.0,IN0004963806,Construction
WATERMARK CARS PRIVATE LIMITED,5999.0,IN0016420337,Retail Trade
WATSON & CHALIN INDIA PRIVATE LIMITED,3799.0,IN0004965761,Manufacturing
WELBILT FOODSERVICE INDIA PRIVATE LIMITED,5722.0,IN0015239711,Retail Trade
WELCOME INFRATOLL LIMITED,7389.0,IN0015397644,Services
WELLMAC PLASTICS PRIVATE LIMITED,3089.0,IN0004988488,Manufacturing
WELMADE LOCKING SYSTEMS PRIVATE LIMITED,3499.0,IN0004991643,Manufacturing
WEST WIND RETAILS PRIVATE LIMITED,5999.0,IN0005000511,Retail Trade
WESTERN HEAT AND FORGE PVT LTD,3462.0,IN0005002684,Manufacturing
WESTERN UP TOLLWAY PRIVATE LIMITED,4953.0,IN0005006701,"Transportation, Communications, Electric, Gas, and Sanitary Services"
WESTLIFE FOODWORLD LIMITED,5812.0,IN31292FI,Retail Trade
WILHELM MAASS INDIA PRIVATE LIMITED,3559.0,IN0007572386,Manufacturing
WILLIAM GRANT AND SONS INDIA PRIVATE LIMITED,7389.0,IN0005020549,Services
WILLIAMS CONTROLS INDIA PRIVATE LIMITED,3672.0,IN0005029972,Manufacturing
WIN-WIN AUTOMOBILES PRIVATE LIMITED,5012.0,IN0005031445,Wholesale Trade
WINDALS PRECISION PRIVATE LIMITED,3799.0,IN0005032704,Manufacturing
WINDESON TRADEMART PRIVATE LIMITED,5131.0,IN0005032984,Wholesale Trade
WINJIT TECHNOLOGIES PRIVATE LIMITED,7375.0,IN0005045011,Services
WINTRY ENGINEERING AND CHEMICALS P.LTD,2819.0,IN0005053367,Manufacturing
WIRTGEN INDIA PRIVATE LIMITED,3523.0,IN0005041666,Manufacturing
WISDOM OVERSEAS PRIVATE LIMITED,5999.0,IN0005054441,Retail Trade
WOORY AUTOMOTIVES INDIA PRIVATE LIMITED,3694.0,IN0005066916,Manufacturing
WORLDWIDE MEDIA PRIVATE LIMITED,2711.0,IN0004594636,Manufacturing
WTC TRADES & PROJECTS PRIVATE LIMITED,7389.0,IN0007312229,Services
WURTH ELECTRONICS SERVICES INDIA PRIVATE LIMITED,3694.0,IN0005077099,Manufacturing
WWT INDIA PRIVATE LIMITED,7375.0,IN0012214019,Services
XORIANT SOLUTIONS PRIVATE LIMITED,7375.0,IN0004939126,Services
YAMUNA CABLE ACCESSORIES PRIVATE LIMITED,3089.0,IN0004818505,Manufacturing
YASH RAJ FILMS PRIVATE LIMITED,7812.0,IN0004897184,Services
YEDESHWARI AGRO PRODUCTS LIMITED,2099.0,IN0004901049,Manufacturing
YES SECURITIES (INDIA) LIMITED,7389.0,IN0014543142,Services
YG CUTTING TOOLS CORPORATION PRIVATE LIMITED,3542.0,IN0004904142,Manufacturing
YMC INDIA PRIVATE LIMITED,8721.0,IN0004905569,Services
YORK TRANSPORT EQUIPMENT (INDIA) PRIVATE LIMITED,4131.0,IN0000378826,"Transportation, Communications, Electric, Gas, and Sanitary Services"
ZECO AIRCON LIMITED,7389.0,IN0004797884,Services
ZENITH FORGE PRIVATE LIMITED,3462.0,IN0004807248,Manufacturing
ZETTS COSMETICS PRIVATE LIMITED,2841.0,IN0004761964,Manufacturing
ZF HERO CHASSIS SYSTEMS PRIVATE LIMITED,3694.0,IN0004862969,Manufacturing
ZF RANE AUTOMOTIVE INDIA PRIVATE LIMITED,3799.0,IN0000224753,Manufacturing
ZF STEERING GEAR (INDIA) LIMITED,3711.0,IN31377FI,Manufacturing
ZIMSON TIMES PRIVATE LIMITED,5999.0,IN0004764083,Retail Trade
ZINNIA PROMOTERS & DEVELOPERS PRIVATE LIMITED,6512.0,IN0004788801,"Finance, Insurance, and Real Estate"
ZODIAC DEALERS PVT LTD,5199.0,IN0004793706,Wholesale Trade
ZUARI MAROC PHOSPHATES PRIVATE LIMITED,2873.0,IN0000283954,Manufacturing
ZYDUS TAKEDA HEALTHCARE PRIVATE LIMITED,2834.0,IN0004780435,Manufacturing
